t_s,dt_s,volts,disp_um,raw_code,seq,n_held
1.632838,0.004038,4.695069,-4402.04403,2016516722,3278,1
1.634854,0.002016,4.694471,-4400.84274,2016260112,3279,1
1.636877,0.002023,4.694945,-4401.79494,2016463459,3280,1
1.638893,0.002016,4.694338,-4400.57556,2016202820,3281,1
1.640909,0.002016,4.692946,-4397.77923,2015605045,3282,2
1.644947,0.004038,4.692854,-4397.59442,2015565544,3284,1
1.646963,0.002016,4.693742,-4399.37828,2015946962,3285,1
1.648986,0.002023,4.693235,-4398.35979,2015729264,3286,1
1.651002,0.002016,4.693959,-4399.8142,2016039976,3287,2
1.65504,0.004038,4.693649,-4399.19146,2015907110,3289,1
1.657056,0.002016,4.692275,-4396.43129,2015316875,3290,1
1.659072,0.002016,4.692028,-4395.9351,2015210455,3291,1
1.661094,0.002022,4.693009,-4397.90579,2015632122,3292,2
1.665126,0.004032,4.69241,-4396.70249,2015374684,3294,1
1.667149,0.002023,4.692857,-4397.60044,2015566902,3295,1
1.669165,0.002016,4.692875,-4397.6366,2015574626,3296,1
1.671181,0.002016,4.691635,-4395.14562,2015042061,3297,2
1.675219,0.004038,4.691244,-4394.36016,2014873946,3299,1
1.677242,0.002023,4.692307,-4396.49557,2015330278,3300,1
1.679258,0.002016,4.691661,-4395.19785,2015053120,3301,1
1.681274,0.002016,4.691839,-4395.55543,2015129544,3302,1
1.68329,0.002016,4.691887,-4395.65185,2015150297,3303,2
1.687328,0.004038,4.690426,-4392.71691,2014522579,3305,1
1.689344,0.002016,4.689818,-4391.49553,2014261512,3306,1
1.691366,0.002022,4.690886,-4393.64099,2014719993,3307,1
1.693382,0.002016,4.690637,-4393.14078,2014613254,3308,2
1.697421,0.004039,4.690889,-4393.64702,2014721470,3310,1
1.699437,0.002016,4.691356,-4394.58515,2014921818,3311,1
1.701459,0.002022,4.690203,-4392.26894,2014426813,3312,1
1.703475,0.002016,4.689695,-4391.24844,2014208875,3313,2
1.707514,0.004039,4.690642,-4393.15083,2014615543,3315,1
1.70953,0.002016,4.690503,-4392.8716,2014555670,3316,1
1.711546,0.002016,4.690467,-4392.79928,2014540379,3317,1
1.713562,0.002016,4.690685,-4393.23721,2014633740,3318,2
1.7176,0.004038,4.689298,-4390.45093,2014038205,3320,1
1.719622,0.002022,4.688361,-4388.56863,2013635866,3321,1
1.721638,0.002016,4.688936,-4389.72372,2013882760,3322,1
1.723654,0.002016,4.688745,-4389.34003,2013800652,3323,1
1.725677,0.002023,4.688672,-4389.19338,2013769192,3324,2
1.729709,0.004032,4.689313,-4390.48106,2014044562,3326,1
1.731731,0.002022,4.688473,-4388.79362,2013683944,3327,1
1.733747,0.002016,4.687814,-4387.46978,2013400829,3328,1
1.735763,0.002016,4.688546,-4388.94027,2013715379,3329,2
1.739802,0.004039,4.688764,-4389.3782,2013808903,3331,1
1.741818,0.002016,4.688561,-4388.9704,2013721695,3332,1
1.74384,0.002022,4.689109,-4390.07125,2013957042,3333,1
1.745856,0.002016,4.688179,-4388.20302,2013557666,3334,2
1.749894,0.004038,4.687133,-4386.10175,2013108470,3336,1
1.75191,0.002016,4.687614,-4387.06801,2013314967,3337,1
