host_timestamp_s,monotonic_s,rs_raw_ohm,ls_raw_H,rs_dut_ohm,ls_dut_H,q_dut,phase_deg,status,displacement_mm
1777061159.354774,822651.359000,4.39297000,1.72024000e-06,0.00168176,3.34028340e-10,1.247958,51.2945,0,nan
1777061159.369789,822651.375000,4.39297000,1.72024000e-06,0.00168176,3.34028340e-10,1.247958,51.2945,0,nan
1777061159.371753,822651.375000,4.38953000,1.72003000e-06,-0.00175824,1.24028340e-10,0.443223,156.0960,0,nan
1777061159.386339,822651.390000,4.38953000,1.72003000e-06,-0.00175824,1.24028340e-10,0.443223,156.0960,0,nan
1777061159.387340,822651.390000,4.38806000,1.71963000e-06,-0.00322824,-2.75971660e-10,0.537128,-151.7585,0,nan
1777061159.402639,822651.406000,4.38806000,1.71963000e-06,-0.00322824,-2.75971660e-10,0.537128,-151.7585,0,nan
1777061159.403884,822651.406000,4.38839000,1.71994000e-06,-0.00289824,3.40283401e-11,0.073771,175.7809,0,nan
1777061159.418884,822651.421000,4.38839000,1.71994000e-06,-0.00289824,3.40283401e-11,0.073771,175.7809,0,nan
1777061159.419110,822651.421000,4.39043000,1.71954000e-06,-0.00085824,-3.65971660e-10,2.679274,-110.4674,0,nan
1777061159.434833,822651.437000,4.39043000,1.71954000e-06,-0.00085824,-3.65971660e-10,2.679274,-110.4674,0,nan
1777061159.435838,822651.437000,4.39211000,1.71943000e-06,0.00082176,-4.75971660e-10,3.639297,-74.6356,0,nan
1777061159.450371,822651.453000,4.39211000,1.71943000e-06,0.00082176,-4.75971660e-10,3.639297,-74.6356,0,nan
1777061159.451371,822651.453000,4.39270000,1.71971000e-06,0.00141176,-1.95971660e-10,0.872194,-41.0947,0,nan
1777061159.466389,822651.468000,4.39331000,1.72011000e-06,0.00202176,2.04028340e-10,0.634076,32.3778,0,nan
1777061159.482198,822651.484000,4.39331000,1.72011000e-06,0.00202176,2.04028340e-10,0.634076,32.3778,0,nan
1777061159.483202,822651.484000,4.39080000,1.72022000e-06,-0.00048824,3.14028340e-10,4.041222,103.8986,0,nan
1777061159.498300,822651.500000,4.39080000,1.72022000e-06,-0.00048824,3.14028340e-10,4.041222,103.8986,0,nan
1777061159.499304,822651.515000,4.38950000,1.72026000e-06,-0.00178824,3.54028340e-10,1.243917,128.7962,0,nan
1777061159.514307,822651.515000,4.38762000,1.71982000e-06,-0.00366824,-8.59716599e-11,0.147257,-171.6230,0,nan
1777061159.529418,822651.531000,4.38672000,1.71983000e-06,-0.00456824,-7.59716599e-11,0.104492,-174.0347,0,nan
1777061159.544588,822651.546000,4.38672000,1.71983000e-06,-0.00456824,-7.59716599e-11,0.104492,-174.0347,0,nan
1777061159.545592,822651.546000,4.38984000,1.71938000e-06,-0.00144824,-5.25971660e-10,2.281922,-113.6643,0,nan
1777061159.560551,822651.562000,4.39181000,1.71923000e-06,0.00052176,-6.75971660e-10,8.140292,-82.9965,0,nan
1777061159.575065,822651.578000,4.39256000,1.71943000e-06,0.00127176,-4.75971660e-10,2.351564,-66.9624,0,nan
1777061159.590166,822651.593000,4.39475000,1.71994000e-06,0.00346176,3.40283401e-11,0.061762,3.5342,0,nan
1777061159.606168,822651.609000,4.39206000,1.72044000e-06,0.00077176,5.34028340e-10,4.347740,77.0470,0,nan
1777061159.621167,822651.625000,4.38929000,1.72011000e-06,-0.00199824,2.04028340e-10,0.641538,147.3183,0,nan
1777061159.636174,822651.640000,4.38863000,1.72014000e-06,-0.00265824,2.34028340e-10,0.553164,151.0502,0,nan
1777061159.650686,822651.656000,4.38690000,1.72000000e-06,-0.00438824,9.40283401e-11,0.134632,172.3323,0,nan
1777061159.666709,822651.671000,4.38898000,1.71929000e-06,-0.00230824,-6.15971660e-10,1.676714,-120.8120,0,nan
1777061159.681215,822651.687000,4.38921000,1.71938000e-06,-0.00207824,-5.25971660e-10,1.590179,-122.1642,0,nan
1777061159.696220,822651.703000,4.39282000,1.71939000e-06,0.00153176,-5.15971660e-10,2.116488,-64.7102,0,nan
1777061159.712220,822651.718000,4.39397000,1.72002000e-06,0.00268176,1.14028340e-10,0.267161,14.9579,0,nan
1777061159.727220,822651.734000,4.39217000,1.72001000e-06,0.00088176,1.04028340e-10,0.741281,36.5488,0,nan
1777061159.742225,822651.750000,4.39062000,1.72029000e-06,-0.00066824,3.84028340e-10,3.610844,105.4797,0,nan
1777061159.757244,822651.765000,4.39062000,1.72029000e-06,-0.00066824,3.84028340e-10,3.610844,105.4797,0,nan
1777061159.758244,822651.765000,4.38766000,1.72033000e-06,-0.00362824,4.24028340e-10,0.734308,143.7099,0,nan
1777061159.773249,822651.781000,4.38728000,1.71980000e-06,-0.00400824,-1.05971660e-10,0.166118,-170.5683,0,nan
1777061159.788844,822651.796000,4.38911000,1.71975000e-06,-0.00217824,-1.55971660e-10,0.449903,-155.7769,0,nan
1777061159.803352,822651.812000,4.39007000,1.71930000e-06,-0.00121824,-6.05971660e-10,3.125347,-107.7428,0,nan
1777061159.818352,822651.828000,4.39335000,1.71950000e-06,0.00206176,-4.05971660e-10,1.237195,-51.0521,0,nan
1777061159.834358,822651.843000,4.39227000,1.71985000e-06,0.00098176,-5.59716599e-11,0.358215,-19.7083,0,nan
1777061159.848868,822651.859000,4.39263000,1.71986000e-06,0.00134176,-4.59716599e-11,0.215276,-12.1490,0,nan
1777061159.864378,822651.875000,4.39263000,1.71986000e-06,0.00134176,-4.59716599e-11,0.215276,-12.1490,0,nan
1777061159.865378,822651.875000,4.39267000,1.72051000e-06,0.00138176,6.04028340e-10,2.746664,69.9945,0,nan
1777061159.880377,822651.890000,4.39267000,1.72051000e-06,0.00138176,6.04028340e-10,2.746664,69.9945,0,nan
1777061159.881379,822651.890000,4.38933000,1.72025000e-06,-0.00195824,3.44028340e-10,1.103844,132.1742,0,nan
1777061159.895891,822651.906000,4.38933000,1.72025000e-06,-0.00195824,3.44028340e-10,1.103844,132.1742,0,nan
1777061159.896891,822651.906000,4.38904000,1.71989000e-06,-0.00224824,-1.59716599e-11,0.044636,-177.4442,0,nan
1777061159.912402,822651.921000,4.38904000,1.71989000e-06,-0.00224824,-1.59716599e-11,0.044636,-177.4442,0,nan
1777061159.913402,822651.921000,4.38965000,1.71979000e-06,-0.00163824,-1.15971660e-10,0.444788,-156.0211,0,nan
1777061159.928401,822651.937000,4.38925000,1.71941000e-06,-0.00203824,-4.95971660e-10,1.528906,-123.1872,0,nan
1777061159.943407,822651.953000,4.39236000,1.71942000e-06,0.00107176,-4.85971660e-10,2.849013,-70.6590,0,nan
1777061159.958430,822651.968000,4.39265000,1.71982000e-06,0.00136176,-8.59716599e-11,0.396676,-21.6370,0,nan
1777061159.973435,822651.984000,4.39362000,1.71992000e-06,0.00233176,1.40283401e-11,0.037801,2.1648,0,nan
1777061159.988555,822652.000000,4.39261000,1.72034000e-06,0.00132176,4.34028340e-10,2.063224,64.1415,0,nan
1777061160.003572,822652.015000,4.39202000,1.72035000e-06,0.00073176,4.44028340e-10,3.812621,75.3031,0,nan
1777061160.019086,822652.031000,4.39025000,1.72022000e-06,-0.00103824,3.14028340e-10,1.900421,117.7533,0,nan
1777061160.034730,822652.046000,4.38776000,1.71969000e-06,-0.00352824,-2.15971660e-10,0.384608,-158.9629,0,nan
1777061160.049113,822652.062000,4.38917000,1.71942000e-06,-0.00211824,-4.85971660e-10,1.441501,-124.7499,0,nan
1777061160.065156,822652.078000,4.39036000,1.71980000e-06,-0.00092824,-1.05971660e-10,0.717312,-144.3477,0,nan
1777061160.079679,822652.093000,4.39431000,1.71927000e-06,0.00302176,-6.35971660e-10,1.322386,-52.9031,0,nan
1777061160.094705,822652.109000,4.39474000,1.72013000e-06,0.00345176,2.24028340e-10,0.407796,22.1854,0,nan
1777061160.110231,822652.125000,4.39474000,1.72013000e-06,0.00345176,2.24028340e-10,0.407796,22.1854,0,nan
1777061160.111232,822652.125000,4.39348000,1.72011000e-06,0.00219176,2.04028340e-10,0.584895,30.3232,0,nan
1777061160.126281,822652.140000,4.39382000,1.72040000e-06,0.00253176,4.94028340e-10,1.226054,50.7985,0,nan
1777061160.141819,822652.156000,4.39382000,1.72040000e-06,0.00253176,4.94028340e-10,1.226054,50.7985,0,nan
1777061160.142819,822652.156000,4.38907000,1.72010000e-06,-0.00221824,1.94028340e-10,0.549586,151.2074,0,nan
1777061160.157293,822652.171000,4.38857000,1.71985000e-06,-0.00271824,-5.59716599e-11,0.129378,-172.6281,0,nan
1777061160.172815,822652.187000,4.38919000,1.71942000e-06,-0.00209824,-4.85971660e-10,1.455241,-124.4957,0,nan
1777061160.187358,822652.203000,4.39224000,1.71941000e-06,0.00095176,-4.95971660e-10,3.274241,-73.0166,0,nan
1777061160.203522,822652.218000,4.39376000,1.71975000e-06,0.00247176,-1.55971660e-10,0.396479,-21.6273,0,nan
1777061160.218585,822652.234000,4.39383000,1.71953000e-06,0.00254176,-3.75971660e-10,0.929396,-42.9043,0,nan
1777061160.233637,822652.250000,4.39345000,1.72006000e-06,0.00216176,1.54028340e-10,0.447686,24.1174,0,nan
1777061160.248179,822652.250000,4.39345000,1.72006000e-06,0.00216176,1.54028340e-10,0.447686,24.1174,0,nan
1777061160.249683,822652.265000,4.39227000,1.72021000e-06,0.00098176,3.04028340e-10,1.945763,62.7997,0,nan
1777061160.264222,822652.265000,4.39227000,1.72021000e-06,0.00098176,3.04028340e-10,1.945763,62.7997,0,nan
1777061160.265730,822652.281000,4.39127000,1.72026000e-06,-0.00001824,3.54028340e-10,121.933675,90.4699,0,nan
1777061160.280370,822652.281000,4.39016000,1.72023000e-06,-0.00112824,3.24028340e-10,1.804514,118.9937,0,nan
1777061160.295897,822652.296000,4.39022000,1.71952000e-06,-0.00106824,-3.85971660e-10,2.270206,-113.7729,0,nan
1777061160.310426,822652.312000,4.39022000,1.71952000e-06,-0.00106824,-3.85971660e-10,2.270206,-113.7729,0,nan
1777061160.311426,822652.312000,4.39037000,1.71955000e-06,-0.00091824,-3.55971660e-10,2.435778,-112.3204,0,nan
1777061160.327313,822652.328000,4.39037000,1.71955000e-06,-0.00091824,-3.55971660e-10,2.435778,-112.3204,0,nan
1777061160.328313,822652.343000,4.39051000,1.71925000e-06,-0.00077824,-6.55971660e-10,5.296022,-100.6928,0,nan
1777061160.343370,822652.359000,4.39583000,1.71934000e-06,0.00454176,-5.65971660e-10,0.782980,-38.0602,0,nan
1777061160.358405,822652.359000,4.39583000,1.71934000e-06,0.00454176,-5.65971660e-10,0.782980,-38.0602,0,nan
1777061160.358405,822652.359000,4.39489000,1.72011000e-06,0.00360176,2.04028340e-10,0.355923,19.5918,0,nan
1777061160.373679,822652.375000,4.39489000,1.72011000e-06,0.00360176,2.04028340e-10,0.355923,19.5918,0,nan
1777061160.374680,822652.390000,4.39403000,1.72013000e-06,0.00274176,2.24028340e-10,0.513398,27.1759,0,nan
1777061160.389423,822652.390000,4.39016000,1.72012000e-06,-0.00112824,2.14028340e-10,1.191924,129.9960,0,nan
1777061160.404800,822652.406000,4.39016000,1.72012000e-06,-0.00112824,2.14028340e-10,1.191924,129.9960,0,nan
1777061160.405801,822652.421000,4.38838000,1.71985000e-06,-0.00290824,-5.59716599e-11,0.120925,-173.1050,0,nan
1777061160.421329,822652.437000,4.38795000,1.71959000e-06,-0.00333824,-3.15971660e-10,0.594717,-149.2593,0,nan
1777061160.436367,822652.437000,4.38879000,1.71940000e-06,-0.00249824,-5.05971660e-10,1.272540,-128.1613,0,nan
1777061160.451992,822652.453000,4.39101000,1.71950000e-06,-0.00027824,-4.05971660e-10,9.167512,-96.2253,0,nan
1777061160.467087,822652.468000,4.39305000,1.71951000e-06,0.00176176,-3.95971660e-10,1.412206,-54.6972,0,nan
1777061160.481292,822652.484000,4.39305000,1.71951000e-06,0.00176176,-3.95971660e-10,1.412206,-54.6972,0,nan
1777061160.483337,822652.484000,4.39289000,1.71972000e-06,0.00160176,-1.85971660e-10,0.729508,-36.1110,0,nan
1777061160.498357,822652.500000,4.39324000,1.72015000e-06,0.00195176,2.44028340e-10,0.785587,38.1527,0,nan
1777061160.513414,822652.515000,4.38969000,1.72062000e-06,-0.00159824,7.14028340e-10,2.807065,109.6081,0,nan
1777061160.528598,822652.531000,4.38703000,1.72023000e-06,-0.00425824,3.24028340e-10,0.478115,154.4468,0,nan
1777061160.544074,822652.546000,4.38697000,1.71998000e-06,-0.00431824,7.40283401e-11,0.107714,173.8522,0,nan
1777061160.559158,822652.562000,4.38855000,1.71984000e-06,-0.00273824,-6.59716599e-11,0.151379,-171.3920,0,nan
1777061160.574226,822652.578000,4.38855000,1.71984000e-06,-0.00273824,-6.59716599e-11,0.151379,-171.3920,0,nan
1777061160.575227,822652.578000,4.39011000,1.71936000e-06,-0.00117824,-5.45971660e-10,2.911489,-108.9559,0,nan
1777061160.590154,822652.593000,4.39397000,1.71950000e-06,0.00268176,-4.05971660e-10,0.951166,-43.5663,0,nan
1777061160.605680,822652.609000,4.39397000,1.71950000e-06,0.00268176,-4.05971660e-10,0.951166,-43.5663,0,nan
1777061160.606680,822652.609000,4.39286000,1.71974000e-06,0.00157176,-1.65971660e-10,0.663481,-33.5635,0,nan
1777061160.620806,822652.625000,4.39286000,1.71974000e-06,0.00157176,-1.65971660e-10,0.663481,-33.5635,0,nan
1777061160.621807,822652.625000,4.39305000,1.72012000e-06,0.00176176,2.14028340e-10,0.763317,37.3551,0,nan
1777061160.636855,822652.640000,4.39305000,1.72012000e-06,0.00176176,2.14028340e-10,0.763317,37.3551,0,nan
1777061160.637855,822652.640000,4.39151000,1.72008000e-06,0.00022176,1.74028340e-10,4.930856,78.5356,0,nan
1777061160.652897,822652.656000,4.38891000,1.72004000e-06,-0.00237824,1.34028340e-10,0.354095,160.5012,0,nan
1777061160.668930,822652.671000,4.38879000,1.71994000e-06,-0.00249824,3.40283401e-11,0.085583,175.1084,0,nan
1777061160.684454,822652.687000,4.38819000,1.71931000e-06,-0.00309824,-5.95971660e-10,1.208621,-129.6040,0,nan
1777061160.699477,822652.703000,4.38960000,1.71940000e-06,-0.00168824,-5.05971660e-10,1.883090,-117.9702,0,nan
1777061160.714004,822652.718000,4.39087000,1.71914000e-06,-0.00041824,-7.65971660e-10,11.507049,-94.9667,0,nan
1777061160.729530,822652.734000,4.39300000,1.71962000e-06,0.00171176,-2.85971660e-10,1.049689,-46.3887,0,nan
1777061160.744673,822652.750000,4.39326000,1.71998000e-06,0.00197176,7.40283401e-11,0.235898,13.2733,0,nan
1777061160.759550,822652.765000,4.39193000,1.72032000e-06,0.00064176,4.14028340e-10,4.053585,76.1421,0,nan
1777061160.775095,822652.781000,4.39193000,1.72032000e-06,0.00064176,4.14028340e-10,4.053585,76.1421,0,nan
1777061160.776095,822652.781000,4.39021000,1.72024000e-06,-0.00107824,3.34028340e-10,1.946465,117.1919,0,nan
1777061160.791227,822652.796000,4.38715000,1.71980000e-06,-0.00413824,-1.05971660e-10,0.160899,-170.8595,0,nan
1777061160.805758,822652.812000,4.38693000,1.71962000e-06,-0.00435824,-2.85971660e-10,0.412279,-157.5947,0,nan
1777061160.821280,822652.828000,4.38691000,1.71931000e-06,-0.00437824,-5.95971660e-10,0.855275,-139.4605,0,nan
1777061160.836301,822652.843000,4.39021000,1.71947000e-06,-0.00107824,-4.35971660e-10,2.540514,-111.4857,0,nan
1777061160.851336,822652.859000,4.39340000,1.71969000e-06,0.00211176,-2.15971660e-10,0.642588,-32.7243,0,nan
1777061160.866289,822652.875000,4.39323000,1.71997000e-06,0.00194176,6.40283401e-11,0.207184,11.7052,0,nan
1777061160.882334,822652.890000,4.39340000,1.72001000e-06,0.00211176,1.04028340e-10,0.309519,17.1983,0,nan
1777061160.896374,822652.906000,4.38881000,1.72042000e-06,-0.00247824,5.14028340e-10,1.303236,127.4998,0,nan
1777061160.911903,822652.921000,4.38846000,1.72036000e-06,-0.00282824,4.54028340e-10,1.008663,134.7529,0,nan
1777061160.927428,822652.937000,4.38846000,1.72036000e-06,-0.00282824,4.54028340e-10,1.008663,134.7529,0,nan
1777061160.928428,822652.937000,4.38811000,1.71996000e-06,-0.00317824,5.40283401e-11,0.106811,173.9033,0,nan
1777061160.942955,822652.953000,4.38811000,1.71996000e-06,-0.00317824,5.40283401e-11,0.106811,173.9033,0,nan
1777061160.943954,822652.953000,4.38884000,1.71946000e-06,-0.00244824,-4.45971660e-10,1.144544,-131.1440,0,nan
1777061160.958997,822652.968000,4.39133000,1.71974000e-06,0.00004176,-1.65971660e-10,24.973743,-87.7070,0,nan
1777061160.973548,822652.984000,4.39191000,1.71965000e-06,0.00062176,-2.55971660e-10,2.586729,-68.8641,0,nan
1777061160.989412,822653.000000,4.39418000,1.71982000e-06,0.00289176,-8.59716599e-11,0.186798,-10.5808,0,nan
1777061161.004453,822653.015000,4.39361000,1.72007000e-06,0.00232176,1.64028340e-10,0.443897,23.9363,0,nan
1777061161.019484,822653.031000,4.39361000,1.72007000e-06,0.00232176,1.64028340e-10,0.443897,23.9363,0,nan
1777061161.020485,822653.031000,4.39186000,1.72055000e-06,0.00057176,6.44028340e-10,7.077393,81.9576,0,nan
1777061161.035580,822653.046000,4.39186000,1.72055000e-06,0.00057176,6.44028340e-10,7.077393,81.9576,0,nan
1777061161.036580,822653.046000,4.38969000,1.72028000e-06,-0.00159824,3.74028340e-10,1.470421,124.2187,0,nan
1777061161.051112,822653.062000,4.38969000,1.72028000e-06,-0.00159824,3.74028340e-10,1.470421,124.2187,0,nan
1777061161.053203,822653.062000,4.38734000,1.72013000e-06,-0.00394824,2.24028340e-10,0.356516,160.3780,0,nan
1777061161.068254,822653.078000,4.38762000,1.71983000e-06,-0.00366824,-7.59716599e-11,0.130129,-172.5858,0,nan
1777061161.082270,822653.093000,4.39036000,1.71924000e-06,-0.00092824,-6.65971660e-10,4.507897,-102.5076,0,nan
1777061161.098798,822653.109000,4.39303000,1.71966000e-06,0.00174176,-2.45971660e-10,0.887314,-41.5831,0,nan
1777061161.113326,822653.125000,4.39303000,1.71966000e-06,0.00174176,-2.45971660e-10,0.887314,-41.5831,0,nan
1777061161.114327,822653.125000,4.39482000,1.71961000e-06,0.00353176,-2.95971660e-10,0.526549,-27.7690,0,nan
1777061161.129856,822653.140000,4.39482000,1.71961000e-06,0.00353176,-2.95971660e-10,0.526549,-27.7690,0,nan
1777061161.130856,822653.140000,4.39366000,1.72022000e-06,0.00237176,3.14028340e-10,0.831914,39.7575,0,nan
1777061161.145382,822653.156000,4.39366000,1.72022000e-06,0.00237176,3.14028340e-10,0.831914,39.7575,0,nan
1777061161.146383,822653.156000,4.39312000,1.72051000e-06,0.00183176,6.04028340e-10,2.071902,64.2358,0,nan
1777061161.161929,822653.171000,4.39312000,1.72051000e-06,0.00183176,6.04028340e-10,2.071902,64.2358,0,nan
1777061161.162929,822653.171000,4.38851000,1.72043000e-06,-0.00277824,5.24028340e-10,1.185126,130.1574,0,nan
1777061161.177450,822653.187000,4.38851000,1.72043000e-06,-0.00277824,5.24028340e-10,1.185126,130.1574,0,nan
1777061161.178960,822653.187000,4.38963000,1.71972000e-06,-0.00165824,-1.85971660e-10,0.704658,-144.8292,0,nan
1777061161.193594,822653.203000,4.38963000,1.71972000e-06,-0.00165824,-1.85971660e-10,0.704658,-144.8292,0,nan
1777061161.194598,822653.203000,4.38810000,1.71994000e-06,-0.00318824,3.40283401e-11,0.067061,176.1634,0,nan
1777061161.209126,822653.218000,4.38810000,1.71994000e-06,-0.00318824,3.40283401e-11,0.067061,176.1634,0,nan
1777061161.210127,822653.218000,4.39094000,1.71945000e-06,-0.00034824,-4.55971660e-10,8.226885,-96.9305,0,nan
1777061161.225712,822653.234000,4.39382000,1.71962000e-06,0.00253176,-2.85971660e-10,0.709710,-35.3637,0,nan
1777061161.240236,822653.250000,4.39369000,1.71992000e-06,0.00240176,1.40283401e-11,0.036699,2.1018,0,nan
1777061161.255886,822653.265000,4.39369000,1.71992000e-06,0.00240176,1.40283401e-11,0.036699,2.1018,0,nan
1777061161.256887,822653.265000,4.39460000,1.72008000e-06,0.00331176,1.74028340e-10,0.330173,18.2718,0,nan
1777061161.271927,822653.281000,4.39339000,1.72036000e-06,0.00210176,4.54028340e-10,1.357314,53.6191,0,nan
1777061161.287447,822653.296000,4.39339000,1.72036000e-06,0.00210176,4.54028340e-10,1.357314,53.6191,0,nan
1777061161.288452,822653.296000,4.39065000,1.72008000e-06,-0.00063824,1.74028340e-10,1.713223,120.2719,0,nan
1777061161.302477,822653.312000,4.38759000,1.71996000e-06,-0.00369824,5.40283401e-11,0.091792,174.7554,0,nan
1777061161.318515,822653.328000,4.38759000,1.71996000e-06,-0.00369824,5.40283401e-11,0.091792,174.7554,0,nan
1777061161.319515,822653.328000,4.38851000,1.71968000e-06,-0.00277824,-2.25971660e-10,0.511050,-152.9307,0,nan
1777061161.334068,822653.343000,4.38876000,1.71955000e-06,-0.00252824,-3.55971660e-10,0.884660,-138.5021,0,nan
1777061161.349119,822653.359000,4.39322000,1.71938000e-06,0.00193176,-5.25971660e-10,1.710762,-59.6922,0,nan
1777061161.364751,822653.375000,4.39322000,1.71938000e-06,0.00193176,-5.25971660e-10,1.710762,-59.6922,0,nan
1777061161.365956,822653.375000,4.39375000,1.71963000e-06,0.00246176,-2.75971660e-10,0.704367,-35.1596,0,nan
1777061161.380548,822653.390000,4.39375000,1.71963000e-06,0.00246176,-2.75971660e-10,0.704367,-35.1596,0,nan
1777061161.381556,822653.390000,4.39396000,1.71998000e-06,0.00267176,7.40283401e-11,0.174093,9.8758,0,nan
1777061161.396688,822653.406000,4.39396000,1.71998000e-06,0.00267176,7.40283401e-11,0.174093,9.8758,0,nan
1777061161.397694,822653.406000,4.39314000,1.72020000e-06,0.00185176,2.94028340e-10,0.997666,44.9330,0,nan
1777061161.412790,822653.421000,4.39314000,1.72020000e-06,0.00185176,2.94028340e-10,0.997666,44.9330,0,nan
1777061161.413795,822653.421000,4.39048000,1.72042000e-06,-0.00080824,5.14028340e-10,3.995996,104.0498,0,nan
1777061161.428322,822653.437000,4.38890000,1.72011000e-06,-0.00238824,2.04028340e-10,0.536774,151.7742,0,nan
